"NTD ID","Legacy NTD ID","Agency Name","Reporter Type","Reporting Module","Mode","TOS","Time Period","Time Service Begins","Time Service Ends","Vehicles/Passenger Cars Operated in Maximum Service","Vehicles/Passenger Cars Available for Maximum Service","Trains in Operation","Vehicles/Passenger Cars in Operation","Actual Vehicles/Passenger Car Miles","Actual Vehicles/Passenger Car Revenue Miles","Actual Vehicle/Passenger Deadhead Miles","Scheduled Actual Vehicle/Passenger Car Revenue Miles","Actual Vehicle/Passenger Car Hours","Actual Vehicle/Passenger Car Revenue Hours","Actual Vehicle/Passenger Car Deadhead Hours","Charter Service Hours","School Bus Hours","Train Miles","Train Revenue Miles","Train Deadhead Miles","Train Hours","Train Revenue Hours","Train Deadhead Hours","Unlinked Passenger Trips (UPT)","ADA UPT","Sponsored Service UPT","Passenger Miles","Days of Service Operated","Days Not Operated Due to Strikes","Strike Comment","Days Not Operated Due to Emergencies","Emergency Comment","Non-Statutory Mixed Traffic","DRM Mixed Traffic ROW"
"90041","9041","City of Montebello","Full Reporter","Urban","DT","PT","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","DT","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","DT","PT","Annual Total",NA,NA,40,40,NA,NA,NA,97207,NA,NA,NA,5835,NA,NA,NA,NA,NA,NA,NA,NA,NA,77152,850,NA,155691,365,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 15:30:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 03:38:00,1899-12-31 23:45:00,NA,NA,NA,62,7338,7101,237,7135,758,739,19,NA,NA,NA,NA,NA,NA,NA,NA,18474,NA,NA,67061,254,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 04:04:00,1899-12-31 23:22:00,NA,NA,NA,32,4786,4663,123,4668,436,426,10,NA,NA,NA,NA,NA,NA,NA,NA,10410,NA,NA,35914,53,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 04:04:00,1899-12-31 23:22:00,NA,NA,NA,27,3842,3728,114,3732,345,338,7,NA,NA,NA,NA,NA,NA,NA,NA,6649,NA,NA,23338,58,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,62,66,NA,NA,2340431,2267269,73162,2276294,235909,230237,5672,NA,NA,NA,NA,NA,NA,NA,NA,5629770,NA,NA,20323470,NA,NA,NA,NA,NA,NA,170
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 05:47:00,1899-12-31 07:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 16:32:00,1899-12-31 16:32:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 05:47:00,1899-12-31 18:17:00,NA,NA,NA,5,248,144,104,145,20,13,7,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,782,254,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"90041","9041","City of Montebello","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,5,6,NA,NA,63215,36700,26515,37000,5290,3368,1922,NA,NA,NA,NA,NA,NA,NA,NA,69636,NA,NA,198713,NA,NA,NA,NA,NA,NA,50
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 07:00:00,1899-12-31 17:00:00,NA,NA,NA,6,250,223,27,NA,34,31,3,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,254,253,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Typical Saturday",1899-12-31 08:00:00,1899-12-31 14:00:00,NA,NA,NA,3,119,99,20,NA,15,13,2,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,135,53,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Average Typical Sunday",1899-12-31 08:00:00,1899-12-31 14:00:00,NA,NA,NA,2,73,66,7,NA,8,7,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,39,59,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,6,8,NA,NA,73347,65443,7904,NA,9935,9162,773,0,0,NA,NA,NA,NA,NA,NA,23443,3255,0,75118,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 05:00:00,1899-12-31 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 10:45:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 04:10:00,1899-12-31 22:03:00,NA,NA,NA,43,5869,5591,278,5670,478,457,21,NA,NA,NA,NA,NA,NA,NA,NA,10678,NA,NA,38484,253,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 04:43:00,1899-12-31 21:48:00,NA,NA,NA,13,2302,2261,41,2334,187,183,4,NA,NA,NA,NA,NA,NA,NA,NA,4113,NA,NA,18891,53,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 04:43:00,1899-12-31 21:48:00,NA,NA,NA,13,2435,2273,162,2334,190,186,4,NA,NA,NA,NA,NA,NA,NA,NA,2831,NA,NA,9212,59,0,NA,0,NA,NA,NA
"90042","9042","City of Gardena","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,43,58,NA,NA,1752887,1680040,72847,1695918,141504,136486,5018,0,0,NA,NA,NA,NA,NA,NA,3086911,NA,NA,11281212,NA,NA,NA,NA,NA,NA,135.6
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Typical Weekday",1899-12-31 08:00:00,1899-12-31 17:00:00,NA,NA,NA,4,296,274,22,NA,27,25,2,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,286,250,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,4,5,NA,NA,74151,68623,5528,NA,6723,6250,473,NA,NA,NA,NA,NA,NA,NA,NA,9086,NA,NA,71500,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Weekday - AM Peak",1899-12-31 06:30:00,1899-12-31 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Weekday - Midday",1899-12-31 09:30:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Typical Weekday",1899-12-31 05:10:00,1899-12-31 22:40:00,NA,NA,NA,10,1324,1307,17,1325,106,105,1,NA,NA,NA,NA,NA,NA,NA,NA,1690,NA,NA,7099,253,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Typical Saturday",1899-12-31 05:20:00,1899-12-31 22:40:00,NA,NA,NA,6,847,833,14,838,63,62,1,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,3890,55,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Average Typical Sunday",1899-12-31 05:20:00,1899-12-31 22:40:00,NA,NA,NA,3,461,451,10,457,32,31,1,NA,NA,NA,NA,NA,NA,NA,NA,361,NA,NA,1662,52,NA,NA,NA,NA,NA,NA
"90043","9043","City of Commerce","Full Reporter","Urban","MB","DO","Annual Total",NA,NA,10,13,NA,NA,408314,403011,5303,408216,32176,31853,323,NA,NA,NA,NA,NA,NA,NA,NA,500498,NA,NA,2113828,NA,NA,NA,NA,NA,NA,133.4
"90044","9044","City of Arcadia","Reduced Reporter","Urban","DR","PT","Annual Total",NA,NA,8,NA,NA,NA,NA,90405,NA,NA,NA,11020,NA,NA,NA,NA,NA,NA,NA,NA,NA,26247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90044","9044","City of Arcadia","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,6,NA,NA,NA,NA,154997,NA,NA,NA,13417,NA,NA,NA,NA,NA,NA,NA,NA,NA,53562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 00:15:00,1899-12-31 04:00:00,NA,NA,NA,246,41629,36022,5607,NA,2988,2419,569,NA,NA,NA,NA,NA,NA,NA,NA,4624,NA,NA,50816,251,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 00:05:00,1899-12-31 03:30:00,NA,NA,NA,94,19011,16608,2403,NA,1266,1031,235,NA,NA,NA,NA,NA,NA,NA,NA,1796,NA,NA,17419,53,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 00:20:00,1899-12-31 03:25:00,NA,NA,NA,83,15728,13651,2077,NA,1045,837,208,NA,NA,NA,NA,NA,NA,NA,NA,1384,NA,NA,14197,61,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,371,395,NA,NA,12415804,10754447,1661357,NA,880780,712907,167873,NA,NA,NA,NA,NA,NA,NA,NA,1340231,1340231,0,14544049,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 00:00:00,1899-12-31 00:00:00,NA,NA,NA,336,59382,53416,5966,54095,4851,4634,217,NA,NA,NA,NA,NA,NA,NA,NA,189990,NA,NA,724597,251,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 00:00:00,1899-12-31 00:00:00,NA,NA,NA,239,51124,46643,4481,46931,4159,3995,164,NA,NA,NA,NA,NA,NA,NA,NA,156017,NA,NA,588051,57,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Average Typical Sunday",1899-12-31 00:00:00,1899-12-31 00:00:00,NA,NA,NA,208,48114,43784,4330,44056,3781,3637,144,NA,NA,NA,NA,NA,NA,NA,NA,132504,NA,NA,508411,57,0,NA,0,NA,NA,NA
"90045","9045","Regional Transportation Commission of Southern Nevada","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,336,404,NA,NA,20561448,18679256,1882192,18764104,1670181,1606141,64040,0,0,NA,NA,NA,NA,NA,NA,64425687,NA,NA,244372814,NA,NA,NA,NA,NA,NA,1014.9
"90050","9050","City of Simi Valley","Reduced Reporter","Urban","DR","DO","Annual Total",NA,NA,11,NA,NA,NA,NA,162551,NA,NA,NA,17709,NA,NA,NA,NA,NA,NA,NA,NA,NA,43298,NA,5542,NA,NA,NA,NA,NA,NA,NA,NA
"90050","9050","City of Simi Valley","Reduced Reporter","Urban","MB","DO","Annual Total",NA,NA,6,NA,NA,NA,NA,378284,NA,NA,NA,27340,NA,NA,NA,NA,NA,NA,NA,NA,NA,262024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90052","9052","City of Corona","Reduced Reporter","Urban","DR","PT","Annual Total",NA,NA,9,NA,NA,NA,NA,195419,NA,NA,NA,15338,NA,NA,NA,NA,NA,NA,NA,NA,NA,58089,NA,16213,NA,NA,NA,NA,NA,NA,NA,NA
"90052","9052","City of Corona","Reduced Reporter","Urban","MB","PT","Annual Total",NA,NA,6,NA,NA,NA,NA,173434,NA,NA,NA,14559,NA,NA,NA,NA,NA,NA,NA,NA,NA,129972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - PM Peak",1899-12-31 15:00:00,1899-12-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Weekday",1899-12-31 05:20:00,1899-12-31 18:30:00,NA,NA,NA,10,1964,1274,690,1327,55,35,20,NA,NA,NA,NA,NA,NA,NA,NA,531,NA,NA,20884,250,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Saturday",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","CB","PT","Annual Total",NA,NA,10,13,NA,NA,490921,318479,172442,331825,13817,8734,5083,0,0,NA,NA,NA,NA,NA,NA,132626,NA,NA,5216574,NA,NA,NA,NA,NA,NA,139.5
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 06:30:00,1899-12-31 21:30:00,NA,NA,NA,10,1396,1233,163,NA,105,96,9,NA,NA,NA,NA,NA,NA,NA,NA,276,NA,NA,1645,252,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 08:30:00,1899-12-31 17:30:00,NA,NA,NA,10,275,235,40,NA,24,21,3,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,187,54,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,10,16,NA,NA,366590,323378,43212,NA,27730,25267,2463,0,0,NA,NA,NA,NA,NA,NA,72073,1540,0,423925,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 06:30:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90061","9061","Yuba-Sutter Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
